052108,由利本荘市,ゆりほんじょうし,015-8501,由利本荘市尾崎17,0184-24-3321
052116,潟上市,かたがみし,010-0201,潟上市天王字棒沼台226-1,018-853-5301
052124,大仙市,だいせんし,014-8601,大仙市大曲花園町1-1,0187-63-1111
052132,北秋田市,きたあきたし,018-3392,北秋田市花園町19-1,0186-62-1111
052141,にかほ市,にかほし,018-0192,にかほ市象潟町字浜ノ田1,0184-43-3200
052159,仙北市,せんぼくし,014-1298,仙北市田沢湖生保内字宮ノ後30,0187-43-1111
053031,小坂町,こさかまち,017-0292,鹿角郡小坂町小坂字上谷地41-1,0186-29-3901
053279,上小阿仁村,かみこあにむら,018-4494,北秋田郡上小阿仁村小沢田字向川原118,0186-77-2221
053465,藤里町,ふじさとまち,018-3201,山本郡藤里町藤琴字藤琴8,0185-79-2111
053481,三種町,みたねちょう,018-2401,山本郡三種町鵜川字岩谷子8,0185-85-2111
053490,八峰町,はっぽうちょう,018-2502,山本郡八峰町峰浜目名潟字目長田118,0185-76-2111
053619,五城目町,ごじょうめまち,018-1792,南秋田郡五城目町西磯ノ目1-1-1,018-852-5100
053635,八郎潟町,はちろうがたまち,018-1692,南秋田郡八郎潟町字大道80,018-875-5800
053660,井川町,いかわまち,018-1596,南秋田郡井川町北川尻字海老沢樋ノ口78-1,018-874-4411
053686,大潟村,おおがたむら,010-0494,南秋田郡大潟村字中央1-1,0185-45-2111
054348,美郷町,みさとちょう,019-1541,仙北郡美郷町土崎字上野乙170-10,0187-84-1111
054631,羽後町,うごまち,012-1131,雄勝郡羽後町西馬音内字中野177,0183-62-2111
054640,東成瀬村,ひがしなるせむら,019-0801,雄勝郡東成瀬村田子内字仙人下30-1,0182-47-3401
062014,山形市,やまがたし,990-8540,山形市旅篭町2-3-25,023-641-1212
062022,米沢市,よねざわし,992-8501,米沢市金池5-2-25,0238-22-5111
062031,鶴岡市,つるおかし,997-8601,鶴岡市馬場町9-25,0235-25-2111
062049,酒田市,さかたし,998-8540,酒田市本町2-2-45,0234-22-5111
062057,新庄市,しんじょうし,996-8501,新庄市沖の町10-37,0233-22-2111
062065,寒河江市,さがえし,991-8601,寒河江市中央1-9-45,0237-86-2111
062073,上山市,かみのやまし,999-3192,上山市河崎1-1-10,023-672-1111
062081,村山市,むらやまし,995-8666,村山市中央1-3-6,0237-55-2111
062090,長井市,ながいし,993-8601,長井市ままの上5-1,0238-87-0682
062103,天童市,てんどうし,994-8510,天童市老野森1-1-1,023-654-1111
062111,東根市,ひがしねし,999-3795,東根市中央1-1-1,0237-42-1111
062120,尾花沢市,おばなざわし,999-4292,尾花沢市若葉町1-2-3,0237-22-1111
062138,南陽市,なんようし,999-2292,南陽市三間通436-1,0238-40-3211
063011,山辺町,やまのべまち,990-0392,東村山郡山辺町緑ヶ丘5,023-667-1111
063029,中山町,なかやままち,990-0492,東村山郡中山町長崎120,023-662-2111
063215,河北町,かほくちょう,999-3511,西村山郡河北町谷地戊81,0237-73-2111
063223,西川町,にしかわまち,990-0792,西村山郡西川町大字海味510,0237-74-2111
063231,朝日町,あさひまち,990-1442,西村山郡朝日町大字宮宿1115,0237-67-2111
063240,大江町,おおえまち,990-1101,西村山郡大江町大字左沢882-1,0237-62-2111
063410,大石田町,おおいしだまち,999-4112,北村山郡大石田町緑町1,0237-35-2111
063614,金山町,かねやままち,999-5402,最上郡金山町大字金山324-1,0233-52-2111
063622,最上町,もがみまち,999-6101,最上郡最上町向町644,0233-43-2111
063631,舟形町,ふながたまち,999-4601,最上郡舟形町舟形263,0233-32-2111
063649,真室川町,まむろがわまち,999-5312,最上郡真室川町大字新町127-5,0233-62-2111
063657,大蔵村,おおくらむら,996-0212,最上郡大蔵村大字清水2528,0233-75-2111
063665,鮭川村,さけがわむら,999-5292,最上郡鮭川村大字佐渡2003-7,0233-55-2111
063673,戸沢村,とざわむら,999-6401,最上郡戸沢村大字古口270,0233-72-2111
063819,高畠町,たかはたまち,992-0392,東置賜郡高畠町大字高畠436,0238-52-1111
063827,川西町,かわにしまち,999-0193,東置賜郡川西町大字上小松1567,0238-42-2111
064017,小国町,おぐにまち,999-1363,西置賜郡小国町大字小国小坂町2-70,0238-62-2111
064025,白鷹町,しらたかまち,992-0892,西置賜郡白鷹町大字荒砥甲833,0238-85-2111
064033,飯豊町,いいでまち,999-0696,西置賜郡飯豊町大字椿2888,0238-72-2111
064262,三川町,みかわまち,997-1301,東田川郡三川町大字横山字西田85,0235-66-3111
064289,庄内町,しょうないまち,999-7781,東田川郡庄内町余目字町132-1,0234-43-2211
064611,遊佐町,ゆざまち,999-8301,飽海郡遊佐町遊佐字舞鶴211,0234-72-3311
072010,福島市,ふくしまし,960-8601,福島市五老内町3-1,024-535-1111
072028,会津若松市,あいづわかまつし,965-8601,会津若松市東栄町3-46,0242-39-1111
072036,郡山市,こおりやまし,963-8601,郡山市朝日1-23-7,024-924-2491
072044,いわき市,いわきし,970-8686,いわき市平字梅本21,0246-22-1111
072052,白河市,しらかわし,961-8602,白河市八幡小路7-1,0248-22-1111
072079,須賀川市,すかがわし,962-8601,須賀川市八幡町135,0248-75-1111
072087,喜多方市,きたかたし,966-8601,喜多方市字御清水東7244-2,0241-24-5206
072095,相馬市,そうまし,976-8601,相馬市中村字北町63-3,0244-37-2120
072109,二本松市,にほんまつし,964-8601,二本松市金色403-1,0243-23-1111
072117,田村市,たむらし,963-4393,田村市船引町船引字畑添76-2,0247-81-2111
072125,南相馬市,みなみそうまし,975-8686,南相馬市原町区本町2-27,0244-22-2111
072133,伊達市,だてし,960-0692,伊達市保原町字舟橋180,024-575-1111
072141,本宮市,もとみやし,969-1192,本宮市本宮字万世212,0243-33-1111
073016,桑折町,こおりまち,969-1692,伊達郡桑折町字東大隅18,024-582-2111
073032,国見町,くにみまち,969-1792,伊達郡国見町大字藤田字一丁田二1-7,024-585-2111
073083,川俣町,かわまたまち,960-1492,伊達郡川俣町字五百田30,024-566-2111
073229,大玉村,おおたまむら,969-1392,安達郡大玉村玉井字星内70,0243-48-3131
073423,鏡石町,かがみいしまち,969-0492,岩瀬郡鏡石町不時沼345,0248-62-2111
073440,天栄村,てんえいむら,962-0592,岩瀬郡天栄村大字下松本字原畑78,0248-82-2111
073628,下郷町,しもごうまち,969-5345,南会津郡下郷町大字塩生字大石1000,0241-69-1122
073644,檜枝岐村,ひのえまたむら,967-0525,南会津郡檜枝岐村字下ノ原880,0241-75-2500
073679,只見町,ただみまち,968-0498,南会津郡只見町大字只見字雨堤1039,0241-82-5210
073687,南会津町,みなみあいづまち,967-0004,南会津郡南会津町田島字後原甲3531-1,0241-62-6100
074021,北塩原村,きたしおばらむら,966-0485,耶麻郡北塩原村大字北山字姥ヶ作3151,0241-23-3111
074055,西会津町,にしあいづまち,969-4495,耶麻郡西会津町野沢字下小屋上乙3308,0241-45-2211
074071,磐梯町,ばんだいまち,969-3392,耶麻郡磐梯町大字磐梯字中ノ橋1855,0242-74-1221
074080,猪苗代町,いなわしろまち,969-3123,耶麻郡猪苗代町字城南100,0242-62-2111
074217,会津坂下町,あいづばんげまち,969-6592,河沼郡会津坂下町字市中三番甲3662,0242-84-1503
074225,湯川村,ゆがわむら,969-3593,河沼郡湯川村大字清水田字長瀞18,0241-27-8800
074233,柳津町,やないづまち,969-7201,河沼郡柳津町大字柳津字下平乙234,0241-42-2112
074446,三島町,みしままち,969-7511,大沼郡三島町大字宮下字宮下350,0241-48-5511
074454,金山町,かねやままち,968-0011,大沼郡金山町大字川口字谷地393,0241-54-5111
074462,昭和村,しょうわむら,968-0103,大沼郡昭和村大字下中津川字中島652,0241-57-2111
074471,会津美里町,あいづみさとまち,969-6292,大沼郡会津美里町字新布才地1番地,0242-55-1122
074616,西郷村,にしごうむら,961-8501,西白河郡西郷村大字熊倉字折口原40,0248-25-1111
074641,泉崎村,いずみざきむら,969-0101,西白河郡泉崎村大字泉崎字八丸145,0248-53-2111
074659,中島村,なかじまむら,961-0192,西白河郡中島村大字滑津字中島西11-1,0248-52-2111
074667,矢吹町,やぶきまち,969-0296,西白河郡矢吹町一本木101,0248-42-2111
074811,棚倉町,たなぐらまち,963-6192,東白川郡棚倉町大字棚倉字中居野33,0247-33-2111
074829,矢祭町,やまつりまち,963-5192,東白川郡矢祭町大字東舘字舘本66,0247-46-3131
074837,塙町,はなわまち,963-5492,東白川郡塙町大字塙字大町3-21,0247-43-2111
074845,鮫川村,さめがわむら,963-8401,東白川郡鮫川村大字赤坂中野字新宿39-5,0247-49-3111
075019,石川町,いしかわまち,963-7893,石川郡石川町字長久保185-4,0247-26-2111
075027,玉川村,たまかわむら,963-6392,石川郡玉川村大字小高字中畷9,0247-57-3101
075035,平田村,ひらたむら,963-8292,石川郡平田村大字永田字切田116,0247-55-3111
075043,浅川町,あさかわまち,963-6292,石川郡浅川町大字浅川字背戸谷地112-15,0247-36-4121
075051,古殿町,ふるどのまち,963-8304,石川郡古殿町大字松川字新桑原31,0247-53-3111
075213,三春町,みはるまち,963-7796,田村郡三春町字大町1-2,0247-62-2111
075221,小野町,おのまち,963-3492,田村郡小野町大字小野新町字舘廻92,0247-72-2111
075418,広野町,ひろのまち,979-0402,双葉郡広野町大字下北迫字苗代替35,0240-27-2111
075426,楢葉町,ならはまち,979-0696,双葉郡楢葉町大字北田字鐘突堂5-6,0240-25-2111
075434,富岡町,とみおかまち,979-1192,双葉郡富岡町大字本岡字王塚622-1,0240-22-2111
075442,川内村,かわうちむら,979-1292,双葉郡川内村大字上川内字早渡11-24,0240-38-2111
075451,大熊町,おおくままち,979-1306,双葉郡大熊町大字大川原字南平1717,0120-26-3844
075469,双葉町,ふたばまち,974-8212,いわき市東田町二丁目19-4,0246-84-5200
075477,浪江町,なみえまち,979-1592,双葉郡浪江町大字幾世橋字六反田7-2,0240-34-2111
075485,葛尾村,かつらおむら,979-1602,双葉郡葛尾村大字落合字落合16,0240-29-2111
075612,新地町,しんちまち,979-2792,相馬郡新地町谷地小屋字樋掛田30,0244-62-2111
075647,飯舘村,いいたてむら,960-1892,相馬郡飯舘村伊丹沢字伊丹沢580-1,0244-42-1611
082015,水戸市,みとし,310-8610,水戸市中央1-4-1,029-224-1111
082023,日立市,ひたちし,317-8601,日立市助川町1-1-1,0294-22-3111
082031,土浦市,つちうらし,300-8686,土浦市大和町9-1,029-826-1111
082040,古河市,こがし,306-0291,古河市下大野2248,0280-92-3111
082058,石岡市,いしおかし,315-8640,石岡市石岡1-1-1,0299-23-1111
082074,結城市,ゆうきし,307-8501,結城市大字結城1447,0296-32-1111
082082,龍ケ崎市,りゅうがさきし,301-8611,龍ケ崎市3710,0297-64-1111
082104,下妻市,しもつまし,304-8501,下妻市大字本城町2-22,0296-43-2111
082112,常総市,じょうそうし,303-8501,常総市水海道諏訪町3222-3,0297-23-2111
082121,常陸太田市,ひたちおおたし,313-8611,常陸太田市金井町3690,0294-72-3111
082147,高萩市,たかはぎし,318-8511,高萩市本町1-100-1,0293-23-2111
082155,北茨城市,きたいばらきし,319-1592,北茨城市磯原町磯原1630,0293-43-1111
082163,笠間市,かさまし,309-1792,笠間市中央3-2-1,0296-77-1101
082171,取手市,とりでし,302-8585,取手市寺田5139,0297-74-2141
082198,牛久市,うしくし,300-1292,牛久市中央3-15-1,029-873-2111
082201,つくば市,つくばし,305-8555,つくば市研究学園1-1-1,029-883-1111
082210,ひたちなか市,ひたちなかし,312-8501,ひたちなか市東石川2-10-1,029-273-0111
082228,鹿嶋市,かしまし,314-8655,鹿嶋市大字平井1187-1,0299-82-2911
082236,潮来市,いたこし,311-2493,潮来市辻626,0299-63-1111
082244,守谷市,もりやし,302-0198,守谷市大柏950-1,0297-45-1111
082252,常陸大宮市,ひたちおおみやし,319-2292,常陸大宮市中富町3135-6,0295-52-1111
082261,那珂市,なかし,311-0192,那珂市福田1819-5,029-298-1111
082279,筑西市,ちくせいし,308-8616,筑西市丙360,0296-24-2111
082287,坂東市,ばんどうし,306-0692,坂東市岩井4365,0297-35-2121
082295,稲敷市,いなしきし,300-0595,稲敷市犬塚1570-1,029-892-2000
082309,かすみがうら市,かすみがうらし,315-8512,かすみがうら市上土田461,0299-59-2111
082317,桜川市,さくらがわし,309-1293,桜川市羽田1023,0296-58-5111
082325,神栖市,かみすし,314-0192,神栖市溝口4991-5,0299-90-1111
082333,行方市,なめがたし,311-3892,行方市麻生1561-9,0299-72-0811
082341,鉾田市,ほこたし,311-1592,鉾田市鉾田1444-1,0291-33-2111
082350,つくばみらい市,つくばみらいし,300-2395,つくばみらい市福田195,0297-58-2111
082368,小美玉市,おみたまし,319-0192,小美玉市堅倉835,0299-48-1111
083020,茨城町,いばらきまち,311-3192,東茨城郡茨城町大字小堤1080,029-292-1111
083097,大洗町,おおあらいまち,311-1392,東茨城郡大洗町磯浜町6881-275,029-267-5111
083101,城里町,しろさとまち,311-4391,東茨城郡城里町大字石塚1428-25,029-288-3111
083411,東海村,とうかいむら,319-1192,那珂郡東海村東海3-7-1,029-282-1711
083640,大子町,だいごまち,319-3526,久慈郡大子町大字大子866,0295-72-1111
084425,美浦村,みほむら,300-0492,稲敷郡美浦村大字受領1515,029-885-0340
084433,阿見町,あみまち,300-0392,稲敷郡阿見町中央1-1-1,029-888-1111
084476,河内町,かわちまち,300-1392,稲敷郡河内町源清田1183,0297-84-2111
085219,八千代町,やちよまち,300-3592,結城郡八千代町大字菅谷1170,0296-48-1111
085421,五霞町,ごかまち,306-0392,猿島郡五霞町大字小福田1162-1,0280-84-1111
085464,境町,さかいまち,306-0495,猿島郡境町391-1,0280-81-1300
085642,利根町,とねまち,300-1696,北相馬郡利根町布川841-1,0297-68-2211
092011,宇都宮市,うつのみやし,320-8540,宇都宮市旭1-1-5,028-632-2222
092029,足利市,あしかがし,326-8601,足利市本城3-2145,0284-20-2222
092037,栃木市,とちぎし,328-8686,栃木市万町9-25,0282-22-3535
092045,佐野市,さのし,327-8501,佐野市高砂町1,0283-24-5111
092053,鹿沼市,かぬまし,322-8601,鹿沼市今宮町1688-1,0289-64-2111
092061,日光市,にっこうし,321-1292,日光市今市本町1,0288-22-1111
092088,小山市,おやまし,323-8686,小山市中央町1-1-1,0285-23-1111
092096,真岡市,もおかし,321-4395,真岡市荒町5191,0285-82-1111
092100,大田原市,おおたわらし,324-8641,大田原市本町1-4-1,0287-23-1111
092118,矢板市,やいたし,329-2192,矢板市本町5-4,0287-43-1111
092134,那須塩原市,なすしおばらし,325-8501,那須塩原市共墾社108-2,0287-62-7111
092142,さくら市,さくらし,329-1392,さくら市氏家2771,028-681-1111
092151,那須烏山市,なすからすやまし,321-0692,那須烏山市中央1-1-1,0287-83-1111
092169,下野市,しもつけし,329-0492,下野市笹原26,0285-32-8888
093017,上三川町,かみのかわまち,329-0696,河内郡上三川町しらさぎ1-1,0285-56-9111
093424,益子町,ましこまち,321-4293,芳賀郡益子町大字益子2030,0285-72-2111
093432,茂木町,もてぎまち,321-3598,芳賀郡茂木町大字茂木155,0285-63-1111
093441,市貝町,いちかいまち,321-3493,芳賀郡市貝町大字市塙1280,0285-68-1111
093459,芳賀町,はがまち,321-3392,芳賀郡芳賀町祖母井1020,028-677-1111
093611,壬生町,みぶまち,321-0292,下都賀郡壬生町通町12-22,0282-81-1806
093645,野木町,のぎまち,329-0195,下都賀郡野木町大字丸林571,0280-57-4111
093840,塩谷町,しおやまち,329-2292,塩谷郡塩谷町大字玉生741,0287-45-1111
093866,高根沢町,たかねざわまち,329-1292,塩谷郡高根沢町大字石末2053,028-675-8100
094072,那須町,なすまち,329-3292,那須郡那須町大字寺子丙3-13,0287-72-6901
094111,那珂川町,なかがわまち,324-0692,那須郡那珂川町馬頭555,0287-92-1111
102016,前橋市,まえばしし,371-8601,前橋市大手町2-12-1,027-224-1111
102024,高崎市,たかさきし,370-8501,高崎市高松町35-1,027-321-1111
102032,桐生市,きりゅうし,376-8501,桐生市織姫町1-1,0277-46-1111
102041,伊勢崎市,いせさきし,372-8501,伊勢崎市今泉町2-410,0270-24-5111
102059,太田市,おおたし,373-8718,太田市浜町2-35,0276-47-1111
102067,沼田市,ぬまたし,378-8501,沼田市下之町888,0278-23-2111
102075,館林市,たてばやしし,374-8501,館林市城町1-1,0276-72-4111
102083,渋川市,しぶかわし,377-8501,渋川市石原80,0279-22-2111
102091,藤岡市,ふじおかし,375-8601,藤岡市中栗須327,0274-22-1211
102105,富岡市,とみおかし,370-2392,富岡市富岡1460-1,0274-62-1511
102113,安中市,あんなかし,379-0192,安中市安中1-23-13,027-382-1111
102121,みどり市,みどりし,379-2395,みどり市笠懸町鹿2952,0277-76-2111
103446,榛東村,しんとうむら,370-3593,北群馬郡榛東村大字新井790番地1,0279-54-2211
103454,吉岡町,よしおかまち,370-3692,北群馬郡吉岡町大字下野田560,0279-54-3111
103667,上野村,うえのむら,370-1614,多野郡上野村大字川和11,0274-59-2111
103675,神流町,かんなまち,370-1592,多野郡神流町万場90-6,0274-57-2111
103829,下仁田町,しもにたまち,370-2601,甘楽郡下仁田町大字下仁田682,0274-82-2111
103837,南牧村,なんもくむら,370-2806,甘楽郡南牧村大字大日向1098,0274-87-2011
103845,甘楽町,かんらまち,370-2292,甘楽郡甘楽町大字小幡161-1,0274-74-3131
104213,中之条町,なかのじょうまち,377-0494,吾妻郡中之条町大字中之条町1091,0279-75-2111
104248,長野原町,ながのはらまち,377-1392,吾妻郡長野原町大字長野原1340番地1,0279-82-2244
104256,嬬恋村,つまごいむら,377-1692,吾妻郡嬬恋村大字大前110,0279-96-0511
104264,草津町,くさつまち,377-1792,吾妻郡草津町大字草津28,0279-88-0001
104281,高山村,たかやまむら,377-0792,吾妻郡高山村大字中山2856-1,0279-63-2111
104299,東吾妻町,ひがしあがつままち,377-0892,吾妻郡東吾妻町大字原町1046,0279-68-2111
104434,片品村,かたしなむら,378-0498,利根郡片品村大字鎌田3967-3,0278-58-2111
104442,川場村,かわばむら,378-0101,利根郡川場村大字谷地2390-2,0278-52-2111
104485,昭和村,しょうわむら,379-1298,利根郡昭和村大字糸井388,0278-24-5111
104493,みなかみ町,みなかみまち,379-1393,利根郡みなかみ町後閑318,0278-62-2111
104647,玉村町,たまむらまち,370-1192,佐波郡玉村町大字下新田201,0270-65-2511
105210,板倉町,いたくらまち,374-0192,邑楽郡板倉町大字板倉2682-1,0276-82-1111
105228,明和町,めいわまち,370-0795,邑楽郡明和町新里250-1,0276-84-3111
105236,千代田町,ちよだまち,370-0598,邑楽郡千代田町大字赤岩1895-1,0276-86-2111
105244,大泉町,おおいずみまち,370-0595,邑楽郡大泉町日の出55-1,0276-63-3111
105252,邑楽町,おうらまち,370-0692,邑楽郡邑楽町大字中野2570番地1,0276-88-5511
111007,さいたま市,さいたまし,330-9588,さいたま市浦和区常盤6-4-4,048-829-1111
111015,さいたま市西区,さいたましにしく,331-8587,さいたま市西区西大宮3-4-2,048-622-1111
111023,さいたま市北区,さいたましきたく,331-8586,さいたま市北区宮原町1丁目852番地1,048-653-1111
111031,さいたま市大宮区,さいたましおおみやく,330-8501,さいたま市大宮区吉敷町1丁目124番地1,048-657-0111
111040,さいたま市見沼区,さいたましみぬまく,337-8586,さいたま市見沼区堀崎町12-36,048-687-1111
111058,さいたま市中央区,さいたましちゅうおうく,338-8686,さいたま市中央区下落合5-7-10,048-856-1111
111066,さいたま市桜区,さいたましさくらく,338-8586,さいたま市桜区道場4-3-1,048-858-1111
111074,さいたま市浦和区,さいたましうらわく,330-9586,さいたま市浦和区常盤6-4-4,048-825-1111
111082,さいたま市南区,さいたましみなみく,336-8586,さいたま市南区別所7-20-1,048-838-1111
111091,さいたま市緑区,さいたましみどりく,336-8587,さいたま市緑区大字中尾975-1,048-874-1111
111104,さいたま市岩槻区,さいたましいわつきく,339-8585,さいたま市岩槻区本町3-2-5,048-790-0111
112011,川越市,かわごえし,350-8601,川越市元町1-3-1,049-224-8811
112020,熊谷市,くまがやし,360-8601,熊谷市宮町2-47-1,048-524-1111
112038,川口市,かわぐちし,332-8601,川口市青木2-1-1,048-258-1110
112062,行田市,ぎょうだし,361-8601,行田市本丸2-5,048-556-1111
112071,秩父市,ちちぶし,368-8686,秩父市熊木町8-15,0494-22-2211
112089,所沢市,ところざわし,359-8501,所沢市並木1-1-1,04-2998-1111
112097,飯能市,はんのうし,357-8501,飯能市大字双柳1-1,042-973-2111
112101,加須市,かぞし,347-8501,加須市三俣2-1-1,0480-62-1111
112119,本庄市,ほんじょうし,367-8501,本庄市本庄3-5-3,0495-25-1111
112127,東松山市,ひがしまつやまし,355-8601,東松山市松葉町1-1-58,0493-23-2221
112143,春日部市,かすかべし,344-8577,春日部市中央6-2,048-736-1111
112151,狭山市,さやまし,350-1380,狭山市入間川1-23-5,04-2953-1111
112160,羽生市,はにゅうし,348-8601,羽生市東6-15,048-561-1121
112178,鴻巣市,こうのすし,365-8601,鴻巣市中央1-1,048-541-1321
112186,深谷市,ふかやし,366-8501,深谷市仲町11-1,048-571-1211
112194,上尾市,あげおし,362-8501,上尾市本町3-1-1,048-775-5111
112216,草加市,そうかし,340-8550,草加市高砂1-1-1,048-922-0151
112224,越谷市,こしがやし,343-8501,越谷市越ヶ谷4-2-1,048-964-2111
112232,蕨市,わらびし,335-8501,蕨市中央5-14-15,048-432-3200
112241,戸田市,とだし,335-8588,戸田市上戸田1-18-1,048-441-1800
112259,入間市,いるまし,358-8511,入間市豊岡1-16-1,04-2964-1111
112275,朝霞市,あさかし,351-8501,朝霞市本町1-1-1,048-463-1111
112283,志木市,しきし,353-8501,志木市中宗岡1-1-1,048-473-1111
112291,和光市,わこうし,351-0192,和光市広沢1-5,048-464-1111
112305,新座市,にいざし,352-8623,新座市野火止1-1-1,048-477-1111
112313,桶川市,おけがわし,363-8501,桶川市泉1-3-28,048-786-3211
112321,久喜市,くきし,346-8501,久喜市大字下早見85-3,0480-22-1111
112330,北本市,きたもとし,364-8633,北本市本町1-111,048-591-1111
112348,八潮市,やしおし,340-8588,八潮市中央1-2-1,048-996-2111
112356,富士見市,ふじみし,354-8511,富士見市大字鶴馬1800-1,049-251-2711
112372,三郷市,みさとし,341-8501,三郷市花和田648-1,048-953-1111
112381,蓮田市,はすだし,349-0193,蓮田市大字黒浜2799-1,048-768-3111
112399,坂戸市,さかどし,350-0292,坂戸市千代田1-1-1,049-283-1331
112402,幸手市,さってし,340-0192,幸手市東4-6-8,0480-43-1111
112411,鶴ヶ島市,つるがしまし,350-2292,鶴ヶ島市大字三ツ木16-1,049-271-1111
112429,日高市,ひだかし,350-1292,日高市大字南平沢1020,042-989-2111
112437,吉川市,よしかわし,342-8501,吉川市きよみ野1-1,048-982-5111
112453,ふじみ野市,ふじみのし,356-8501,ふじみ野市福岡1-1-1,049-261-2611
112461,白岡市,しらおかし,349-0292,白岡市千駄野432,0480-92-1111
113018,伊奈町,いなまち,362-8517,北足立郡伊奈町大字小室9493,048-721-2111
113247,三芳町,みよしまち,354-8555,入間郡三芳町大字藤久保1100-1,049-258-0019
113263,毛呂山町,もろやままち,350-0493,入間郡毛呂山町中央2-1,049-295-2112
113271,越生町,おごせまち,350-0494,入間郡越生町大字越生900-2,049-292-3121
113417,滑川町,なめがわまち,355-8585,比企郡滑川町大字福田750-1,0493-56-2211
113425,嵐山町,らんざんまち,355-0211,比企郡嵐山町大字杉山1030-1,0493-62-2150
113433,小川町,おがわまち,355-0392,比企郡小川町大字大塚55,0493-72-1221
113468,川島町,かわじままち,350-0192,比企郡川島町大字下八ツ林870-1,049-297-1811
113476,吉見町,よしみまち,355-0192,比企郡吉見町大字下細谷411,0493-54-1511
113484,鳩山町,はとやままち,350-0392,比企郡鳩山町大字大豆戸184-16,049-296-1211
113492,ときがわ町,ときがわまち,355-0395,比企郡ときがわ町大字玉川2490,0493-65-1521
113611,横瀬町,よこぜまち,368-0072,秩父郡横瀬町大字横瀬4545,0494-25-0111
113620,皆野町,みなのまち,369-1492,秩父郡皆野町大字皆野1420-1,0494-62-1230
113638,長瀞町,ながとろまち,369-1392,秩父郡長瀞町大字本野上1035-1,0494-66-3111
113654,小鹿野町,おがのまち,368-0192,秩父郡小鹿野町小鹿野89,0494-75-1221
113697,東秩父村,ひがしちちぶむら,355-0393,秩父郡東秩父村大字御堂634,0493-82-1221
113816,美里町,みさとまち,367-0194,児玉郡美里町大字木部323-1,0495-76-1111
113832,神川町,かみかわまち,367-0292,児玉郡神川町大字植竹909,0495-77-2111
113859,上里町,かみさとまち,369-0392,児玉郡上里町大字七本木5518,0495-35-1221
114081,寄居町,よりいまち,369-1292,大里郡寄居町大字寄居1180-1,048-581-2121
114421,宮代町,みやしろまち,345-8504,南埼玉郡宮代町笠原1-4-1,0480-34-1111
114642,杉戸町,すぎとまち,345-8502,北葛飾郡杉戸町清地2-9-29,0480-33-1111
114651,松伏町,まつぶしまち,343-0192,北葛飾郡松伏町大字松伏2424,048-991-2711
121002,千葉市,ちばし,260-8722,千葉市中央区千葉港1-1,043-245-5111
121011,千葉市中央区,ちばしちゅうおうく,260-8733,千葉市中央区中央4-5-1,043-221-2111
121029,千葉市花見川区,ちばしはなみがわく,262-8733,千葉市花見川区瑞穂1-1,043-275-6111
121037,千葉市稲毛区,ちばしいなげく,263-8733,千葉市稲毛区穴川4-12-1,043-284-6111
121045,千葉市若葉区,ちばしわかばく,264-8733,千葉市若葉区桜木北2-1-1,043-233-8111
121053,千葉市緑区,ちばしみどりく,266-8733,千葉市緑区おゆみ野3-15-3,043-292-8111
121061,千葉市美浜区,ちばしみはまく,261-8733,千葉市美浜区真砂5-15-1,043-270-3111
122025,銚子市,ちょうしし,288-8601,銚子市若宮町1-1,0479-24-8181
122033,市川市,いちかわし,272-8501,市川市南八幡2-20-2,047-334-1111
122041,船橋市,ふなばしし,273-8501,船橋市湊町2-10-25,047-436-2111
122050,館山市,たてやまし,294-8601,館山市北条1145-1,0470-22-3111
122068,木更津市,きさらづし,292-8501,木更津市富士見1-2-1,0438-23-7111
122076,松戸市,まつどし,271-8588,松戸市根本387-5,047-366-1111
122084,野田市,のだし,278-8550,野田市鶴奉7-1,04-7125-1111
122106,茂原市,もばらし,297-8511,茂原市道表1,0475-23-2111
122114,成田市,なりたし,286-8585,成田市花崎町760,0476-22-1111
122122,佐倉市,さくらし,285-8501,佐倉市海隣寺町97,043-484-1111
122131,東金市,とうがねし,283-8511,東金市東岩崎1番地1,0475-50-1111
122157,旭市,あさひし,289-2595,旭市ニの1920,0479-62-1212
122165,習志野市,ならしのし,275-8601,習志野市鷺沼2-1-1,047-451-1151
122173,柏市,かしわし,277-8505,柏市柏5-10-1,04-7167-1111
122181,勝浦市,かつうらし,299-5292,勝浦市新官1343-1,0470-73-1211
122190,市原市,いちはらし,290-8501,市原市国分寺台中央1-1-1,0436-22-1111
122203,流山市,ながれやまし,270-0192,流山市平和台1-1-1,04-7158-1111
122211,八千代市,やちよし,276-8501,八千代市大和田新田312-5,047-483-1151
122220,我孫子市,あびこし,270-1192,我孫子市我孫子1858,04-7185-1111
122238,鴨川市,かもがわし,296-8601,鴨川市横渚1450,04-7092-1111
122246,鎌ケ谷市,かまがやし,273-0195,鎌ケ谷市新鎌ケ谷2-6-1,047-445-1141
122254,君津市,きみつし,299-1192,君津市久保2-13-1,0439-56-1581
122262,富津市,ふっつし,293-8506,富津市下飯野2443,0439-80-1222
122271,浦安市,うらやすし,279-8501,浦安市猫実1-1-1,047-351-1111
122289,四街道市,よつかいどうし,284-8555,四街道市鹿渡無番地,043-421-2111
122297,袖ケ浦市,そでがうらし,299-0292,袖ケ浦市坂戸市場1-1,0438-62-2111
122301,八街市,やちまたし,289-1192,八街市八街ほ35-29,043-443-1111
122319,印西市,いんざいし,270-1396,印西市大森2364-2,0476-42-5111
122327,白井市,しろいし,270-1492,白井市復1123,047-492-1111
